78,92,1,83,98,67,10,61,98,39
2,29,18,38,68,27,78,47,96,56
84,76,26,5,27,26,81,67,67,10
49,88,65,93,18,85,25,48,15,75
96,59,77,67,13,56,2,28,13,55
64,65,56,50,81,38,54,43,70,68
1,9,92,78,93,49,85,93,78,6
37,60,40,69,18,62,71,93,83,95
94,18,10,88,28,53,96,46,72,88
20,81,87,60,2,70,82,5,59,62
89,63,19,8,6,81,17,30,91,62
49,20,19,96,98,58,58,78,69,33
4,49,93,82,25,90,37,11,17,41
3,95,73,16,71,63,42,10,15,72
77,16,50,43,21,72,8,85,84,75
29,25,62,42,7,12,13,76,56,55
7,66,21,24,74,25,81,48,73,25
7,40,50,95,82,27,21,49,19,23
92,86,1,17,11,65,59,86,85,86
33,44,45,43,58,8,83,7,51,73
77,43,2,97,89,27,29,82,21,55
54,88,38,42,100,37,40,80,10,41
99,12,37,97,4,21,24,22,13,14
15,42,40,94,47,45,20,58,34,72
2,73,37,96,27,3,64,97,37,84
30,41,20,90,92,62,36,34,41,80
68,65,90,84,34,9,15,44,85,33
61,14,18,62,61,11,52,95,69,75
53,73,8,79,63,18,35,92,46,95
1,99,29,4,69,88,30,100,53,29
62,97,64,23,87,2,53,95,26,16
69,7,80,9,45,40,12,52,21,40
35,83,4,96,89,54,18,82,92,88
5,88,52,67,50,52,60,34,18,18
61,41,48,72,76,34,54,98,74,36
90,23,53,28,42,72,12,91,34,84
4,5,64,97,45,65,67,96,38,92
34,13,71,52,22,30,55,1,18,58
18,13,20,20,88,98,37,54,76,36
44,89,68,2,27,57,60,74,93,60
47,65,35,93,45,77,82,7,39,82
18,91,45,13,51,84,43,93,74,70
36,25,72,34,63,83,92,14,61,80
24,18,27,70,76,16,98,71,42,53
16,82,9,92,76,85,39,47,9,96
86,63,36,57,54,33,37,62,53,99
18,1,59,4,50,3,4,48,66,9
96,75,85,80,41,78,83,90,89,74
4,34,91,69,14,75,64,23,98,97
46,13,86,53,1,58,56,52,74,63
13,29,5,14,49,95,68,9,99,86
82,30,17,33,41,72,16,33,63,87
55,99,84,6,47,43,48,100,84,34
92,50,42,96,48,37,76,92,98,24
30,78,49,99,28,89,59,38,74,5
3,52,20,5,79,91,40,35,22,91
3,57,28,28,58,1,63,42,71,69
3,26,65,37,55,45,34,49,28,32
80,43,84,83,81,13,73,44,74,15
69,6,88,35,27,45,43,15,84,95
80,51,56,46,84,73,19,85,58,42
89,31,70,20,73,39,53,100,16,85
27,47,95,41,52,46,82,22,85,11
1,34,100,87,23,48,56,21,11,99
29,37,31,99,26,6,29,59,5,54
15,18,19,25,3,33,3,4,76,15
98,42,45,2,47,53,79,42,17,8
90,95,30,19,59,79,2,1,37,67
1,8,7,64,44,88,2,1,20,97
91,35,14,14,52,79,96,5,68,82
65,22,12,22,98,78,91,98,52,79
92,51,45,88,2,45,57,43,91,94
12,3,91,88,12,57,56,9,98,3
95,4,10,13,34,86,55,55,54,11
51,50,68,23,28,67,55,55,46,54
92,50,22,48,79,73,16,7,72,28
60,72,23,41,63,88,23,11,20,6
53,93,71,90,58,50,29,94,52,100
20,52,95,57,47,15,26,35,74,35
94,6,65,57,95,98,52,4,67,40
6,77,3,70,98,29,26,62,72,99
94,13,42,24,6,88,4,23,2,91
25,25,44,22,42,36,19,76,51,6
59,13,92,98,17,18,14,20,45,41
69,64,41,56,84,48,66,27,48,10
15,86,25,54,33,91,82,42,60,58
48,64,54,71,37,59,96,18,50,20
34,45,46,45,92,68,64,80,76,28
70,98,3,93,55,43,82,2,76,15
5,22,88,73,70,41,35,99,86,60
73,53,95,94,90,17,1,15,79,60
74,86,56,95,30,49,38,60,41,88
34,93,58,81,75,7,96,40,72,17
75,31,28,88,56,84,20,19,94,32
25,31,40,54,94,60,74,8,54,78
64,63,92,71,15,80,88,56,3,89
65,81,92,81,76,88,22,76,22,34
6,11,98,29,22,24,52,11,33,75
69,65,69,43,9,24,48,53,5,81
23,85,1,77,93,33,40,89,68,6
67,31,27,11,13,79,3,10,13,40
91,58,15,24,33,23,7,82,73,60
20,94,32,90,45,3,91,21,93,45
68,89,72,86,40,66,64,15,91,70
75,52,97,32,95,7,47,15,82,65
75,90,90,63,41,28,81,3,45,13
85,31,79,26,86,96,62,11,78,12
48,84,21,62,71,49,2,46,24,73
7,43,21,3,25,24,73,64,44,9
32,29,8,10,98,54,92,98,78,88
18,11,3,77,13,19,13,83,79,56
86,74,47,72,92,81,71,27,67,56
18,32,80,89,14,92,59,65,18,100
38,55,71,10,41,3,8,21,72,96
5,31,22,27,50,24,56,75,83,38
33,27,15,29,48,100,98,99,15,3
37,75,31,87,12,31,16,67,74,72
80,5,93,55,8,7,90,11,48,55
33,82,100,43,16,83,47,84,46,35
96,81,35,73,12,71,75,2,77,48
31,78,3,9,68,42,36,85,26,53
89,49,14,93,91,54,98,49,7,3
14,80,4,44,82,5,43,41,68,100
81,54,67,17,19,36,71,46,59,81
62,58,7,10,37,59,30,73,43,81
64,56,70,10,92,15,1,3,100,89
2,66,81,56,84,56,28,67,82,21
76,76,43,94,15,8,14,34,100,26
16,14,62,21,72,39,95,53,90,66
5,34,86,99,73,68,26,35,18,100
92,100,13,73,79,60,7,36,61,94
49,93,4,59,2,90,53,81,7,1
48,62,49,63,55,11,77,13,91,22
97,2,75,72,19,49,27,80,46,66
53,74,62,97,27,100,12,99,90,19
56,100,93,44,62,19,92,33,71,25
17,3,52,30,83,43,61,41,70,100
83,31,6,25,49,38,93,69,10,10
84,83,18,24,30,7,69,20,30,22
25,62,28,40,29,45,63,33,60,38
95,87,62,57,7,90,5,61,22,64
70,48,38,18,70,52,11,5,6,79
2,7,46,74,58,3,10,41,12,71
53,78,99,54,82,37,14,57,70,61
95,5,99,65,53,81,61,75,88,80
46,77,33,2,64,82,15,66,84,20
34,58,59,10,95,53,26,3,23,32
39,30,93,2,58,4,36,44,6,71
63,28,34,70,26,34,45,91,1,54
23,87,19,77,3,21,28,62,66,34
41,77,83,92,94,73,81,54,34,89
40,31,68,33,74,4,13,63,17,1
53,16,6,81,6,52,27,30,66,59
90,73,46,52,60,15,39,100,78,18
86,15,41,75,5,39,69,55,44,60
7,29,29,38,69,49,63,5,15,45
35,24,38,41,41,1,50,65,24,23
57,11,51,100,55,5,69,58,37,7
38,91,44,38,4,7,52,41,75,81
3,51,47,76,23,97,26,37,18,41
69,23,14,28,55,74,63,5,74,56
18,91,29,55,64,6,99,51,43,63
1,64,43,59,43,62,35,45,93,13
49,29,68,90,43,32,58,71,85,99
78,61,11,60,13,63,80,46,67,72
75,99,75,44,58,69,88,78,20,55
18,66,18,47,10,90,78,17,46,20
100,30,12,60,18,51,71,43,29,59
23,72,96,95,22,99,31,31,76,69
84,80,21,13,81,26,54,63,29,18
39,9,81,98,20,28,76,30,97,74
50,90,58,41,40,75,90,53,25,70
36,12,51,11,14,61,14,86,15,18
47,40,55,54,9,51,50,11,87,93
53,85,26,2,81,26,62,23,34,6
59,69,7,5,70,60,46,6,13,26
63,94,14,90,92,37,98,56,21,34
84,39,76,8,80,33,15,68,22,21
49,76,1,50,2,84,64,13,1,30
98,96,46,65,73,89,72,44,49,31
5,64,94,35,38,55,76,11,44,73
34,16,63,82,40,85,80,73,35,73
73,77,69,99,6,74,46,47,27,44
68,29,82,75,99,97,80,27,29,89
39,25,36,81,88,59,54,45,37,66
29,44,49,80,36,90,53,7,68,65
80,13,40,34,88,16,91,15,24,19
17,44,35,85,20,96,50,91,56,60
54,67,86,32,99,84,30,8,29,50
69,92,99,69,74,16,46,66,64,80
97,90,1,3,92,20,7,66,20,44
31,62,42,17,47,33,86,92,58,78
38,45,97,9,15,74,17,20,25,78
82,7,14,76,94,94,27,42,80,45
17,71,28,2,80,1,92,56,78,98
100,20,47,52,18,7,25,61,27,14
75,100,56,68,33,83,33,91,14,31
94,37,58,93,16,27,72,66,23,94
24,83,76,100,16,16,92,43,14,92
70,24,70,56,24,22,54,47,5,59
44,5,14,1,9,39,69,14,51,66
88,91,98,77,72,66,86,22,96,74
2,72,56,68,84,65,40,84,63,95
98,32,74,87,37,79,31,22,79,39
35,56,16,67,18,34,28,82,35,58
86,71,88,86,1,55,2,76,84,59
81,72,67,6,55,100,22,91,24,79
86,43,19,45,9,11,99,10,83,16
17,14,29,10,77,55,36,89,22,12
93,40,36,12,20,1,85,14,70,61
67,16,30,72,42,45,70,32,15,51
19,51,44,47,23,99,8,6,1,38
83,42,90,87,6,51,44,44,61,72
51,96,51,29,82,39,18,100,86,34
76,29,46,79,89,20,63,53,3,90
46,100,42,23,55,5,75,24,82,29
99,54,71,71,3,85,58,45,58,13
5,76,46,32,75,40,79,47,22,74
32,98,10,2,25,50,8,55,54,20
22,98,93,32,37,12,68,49,66,75
97,16,34,3,47,49,21,24,95,10
50,67,72,80,79,49,67,12,39,68
60,9,14,57,77,82,98,93,47,31
22,7,53,7,87,73,79,69,34,51
2,77,44,9,19,8,19,34,63,18
35,47,64,94,25,36,9,45,92,84
11,73,24,27,3,58,46,64,4,13
63,96,100,61,39,46,37,49,83,24
65,25,61,66,49,34,43,23,20,87
84,94,78,85,40,82,10,19,97,84
53,84,44,89,27,83,18,65,44,21
58,61,10,43,39,62,60,30,1,20
91,79,7,22,26,46,94,85,21,67
92,31,26,32,92,38,54,12,24,88
43,79,35,38,38,68,50,52,16,10
30,64,40,9,17,49,72,95,89,53
48,51,55,55,35,4,28,47,43,66
45,63,31,30,10,4,8,22,60,63
55,43,13,15,46,93,41,37,56,8
96,73,53,85,25,98,37,16,13,9
8,87,79,20,46,32,28,27,85,14
38,32,24,99,39,30,76,80,81,68
53,81,59,97,88,83,10,49,44,83
76,1,24,71,66,24,11,40,9,28
69,68,43,89,97,75,2,71,60,49
76,24,90,67,41,7,57,82,83,39
76,76,76,67,37,95,23,69,24,65
12,72,49,64,37,60,99,58,83,75
32,86,26,71,93,70,16,38,70,70
57,96,73,13,70,32,22,53,32,90
55,77,81,98,100,16,13,88,92,21
30,45,47,4,45,41,3,40,6,80
97,16,68,61,41,56,57,47,55,2
11,56,75,76,29,83,80,61,41,28
68,91,6,91,49,25,3,66,4,59
23,59,2,83,73,6,89,20,17,23
44,93,5,100,28,74,73,72,91,21
11,55,86,11,86,97,44,15,26,46
48,73,92,15,80,40,19,33,50,48
57,17,47,24,67,5,59,87,96,8
48,31,46,10,32,71,42,98,7,87
14,6,10,87,51,87,7,71,65,22
34,9,63,85,8,15,4,80,57,45
91,31,96,24,15,11,35,70,80,37
23,35,40,98,22,79,48,18,77,98
82,61,26,48,73,87,4,68,18,45
56,66,89,73,40,91,13,84,33,42
74,79,84,54,19,20,52,49,94,79
24,27,42,47,29,84,39,9,56,47
31,66,12,80,11,78,78,1,79,80
62,12,98,77,54,23,16,24,62,6
37,92,6,62,12,53,77,60,30,85
85,90,43,99,61,89,13,38,69,47
31,9,17,45,55,25,100,80,94,68
88,41,59,7,59,96,94,14,16,13
26,65,42,72,69,61,13,22,21,40
22,67,14,41,76,95,66,53,93,37
95,69,96,86,10,43,74,16,41,76
100,73,13,97,55,56,1,83,62,72
49,41,96,64,84,59,71,48,65,29
52,16,45,98,46,57,81,12,98,20
86,79,84,17,96,69,78,92,83,31
88,76,15,35,87,94,73,12,9,17
84,25,80,62,57,5,11,12,88,80
63,80,72,79,61,34,93,10,36,23
1,21,72,13,51,43,65,61,15,12
30,91,41,9,85,20,46,74,43,38
87,17,14,31,26,21,34,64,22,24
41,91,43,70,54,95,57,92,70,42
89,7,99,66,73,12,37,76,76,87
74,85,11,50,13,82,3,25,88,64
92,89,32,37,79,36,97,81,40,1
39,57,76,90,65,68,51,73,15,52
63,80,47,3,28,10,56,15,33,52
13,88,50,9,33,21,3,38,24,96
43,92,3,81,79,7,32,99,68,73
16,45,34,95,28,54,91,83,7,19
19,1,18,35,33,62,13,76,26,16
91,83,88,96,44,82,49,52,9,83
68,48,22,86,40,63,72,22,65,25
100,53,85,19,64,87,70,30,89,26
14,15,50,4,45,86,4,30,25,28
70,87,17,31,72,17,29,66,57,66
40,13,2,12,95,53,70,4,23,18
94,2,92,81,4,50,78,28,33,86
65,25,60,72,63,80,92,45,54,73
18,82,41,5,25,47,13,55,65,16
85,80,24,9,24,52,84,62,32,8
87,98,23,91,88,68,70,29,22,96
19,93,72,63,80,44,38,41,100,90
59,72,32,82,22,2,53,61,63,66
84,64,37,49,35,88,29,23,97,48
47,72,61,90,78,83,70,7,49,40
34,71,89,60,46,67,62,16,43,87
85,80,30,22,1,74,18,52,99,69
100,28,23,29,32,26,33,39,53,29
26,57,83,19,16,42,64,46,23,83
59,60,86,55,3,56,99,82,7,17
13,55,25,66,33,58,16,63,38,13
4,15,29,97,97,77,17,63,18,27
73,80,66,95,51,87,91,61,72,16
33,11,5,37,14,94,65,15,18,41
4,82,83,92,74,21,76,72,81,53
43,44,64,84,16,69,96,15,39,91
29,29,65,40,96,19,10,15,65,15
47,52,56,66,48,24,65,4,72,46
85,15,52,21,85,86,4,24,60,80
54,28,55,33,24,46,83,100,6,88
96,85,14,14,81,21,55,82,1,60
64,11,2,71,88,74,20,65,22,79
53,58,45,69,73,70,47,34,40,10
89,34,44,66,21,11,96,61,17,94
42,12,97,95,72,2,76,20,98,97
51,92,39,35,39,27,89,61,22,38
59,93,7,6,68,24,47,45,70,67
11,31,57,40,42,42,24,64,94,54
48,100,45,11,97,21,51,86,34,77
66,57,75,18,57,77,73,76,78,87
9,24,40,10,91,42,65,65,93,51
20,94,50,91,30,85,11,32,78,1
97,21,98,75,74,40,55,42,84,16
47,62,99,82,2,56,51,97,78,48
54,37,7,96,79,74,28,74,33,90
66,91,31,28,88,2,25,36,78,56
31,32,31,38,27,66,73,52,23,11
10,96,55,19,65,78,22,65,22,43
20,64,99,78,59,66,48,42,71,24
2,22,98,82,100,33,42,22,81,41
46,86,90,92,92,15,40,4,74,46
41,57,74,24,62,24,91,15,73,6
54,64,67,30,47,52,97,52,68,23
25,46,54,94,61,46,16,100,44,35
46,46,58,93,76,63,34,24,89,38
97,57,96,90,22,13,61,41,80,81
30,89,44,72,17,27,24,70,92,3
65,11,6,35,38,23,57,70,10,16
43,41,8,81,68,52,15,81,35,55
96,46,66,64,79,8,64,52,64,3
80,80,18,39,5,97,53,30,67,28
32,18,24,95,70,31,1,48,54,51
52,12,32,96,80,27,97,7,47,90
14,52,28,36,86,30,74,81,89,22
84,91,29,52,19,73,30,87,84,87
36,12,68,69,96,21,5,71,97,32
32,34,62,45,90,14,21,26,87,32
38,96,27,12,85,25,92,52,31,65
51,92,95,19,7,50,50,19,79,37
40,28,97,70,73,37,41,99,69,95
40,5,16,40,71,11,73,33,23,41
14,12,16,91,78,45,59,68,34,30
38,20,24,19,69,60,99,5,98,80
26,81,85,52,46,9,78,16,88,46
27,96,41,69,48,70,47,90,19,86
100,52,62,58,25,56,67,75,4,32
26,57,61,77,56,57,87,27,58,15
5,58,94,65,70,70,10,39,40,71
100,97,1,2,94,63,12,84,31,33
52,37,59,69,63,1,80,19,10,93
43,40,76,82,3,86,35,48,88,22
89,32,84,1,22,94,75,87,37,46
18,81,84,88,97,38,21,46,23,5
4,83,28,96,14,27,1,38,71,82
84,47,4,81,11,8,45,60,74,6
49,86,30,65,53,3,85,72,52,79
36,27,18,92,61,33,3,57,52,21
56,37,61,4,38,33,19,91,42,73
69,44,18,3,12,56,34,95,9,33
55,94,19,94,98,91,87,49,16,40
100,73,97,60,68,33,99,36,76,78
42,100,26,36,68,42,65,90,14,28
36,92,69,93,69,29,6,39,75,58
60,86,67,94,90,87,48,23,7,19
96,73,5,71,77,10,41,41,75,84
39,95,83,12,34,8,45,71,83,51
51,24,30,35,44,88,11,23,64,48
40,50,29,96,72,87,88,67,62,21
12,23,37,99,55,72,19,41,63,29
89,29,96,41,10,89,6,9,73,23
1,65,57,36,39,3,27,10,62,3
86,99,39,47,68,63,5,17,65,38
95,20,2,68,53,80,18,93,38,63
22,74,13,21,17,63,60,26,80,75
34,100,95,89,57,39,95,80,26,85
2,60,88,51,33,89,84,84,67,34
77,99,22,44,43,42,27,81,68,63
48,80,92,43,2,10,37,37,30,43
69,78,49,10,60,26,59,39,65,57
38,9,53,15,36,45,40,66,50,57
52,54,25,64,46,59,20,24,90,12
28,63,4,29,79,69,35,31,17,31
87,66,71,39,65,12,90,85,97,19
46,98,37,28,55,69,53,53,7,100
12,38,70,84,29,6,100,79,46,9
79,11,89,79,97,98,62,3,37,69
51,58,28,50,44,65,9,42,32,98
1,8,85,30,39,74,19,21,18,13
61,95,28,79,20,47,94,48,94,85
56,69,41,8,58,17,69,1,19,19
2,67,92,61,7,48,1,58,76,35
82,46,81,96,75,96,15,6,92,48
79,49,75,76,90,36,13,83,66,37
8,32,7,88,52,31,4,99,4,48
54,32,53,12,92,98,46,34,12,98
93,95,7,74,2,31,83,10,61,91
46,86,84,80,73,69,1,59,30,63
37,11,48,28,38,43,88,99,89,55
97,66,80,38,42,92,50,94,48,18
25,45,98,93,34,11,11,5,19,82
23,94,91,96,24,48,46,87,96,3
96,40,39,85,4,22,9,97,60,58
82,41,24,73,32,32,11,84,74,53
83,22,43,88,66,48,76,100,21,12
56,15,38,11,100,89,77,75,42,93
57,35,32,47,28,94,2,12,31,91
100,56,37,33,98,55,30,65,45,55
71,39,18,26,95,81,44,24,98,27
98,99,81,6,67,45,17,12,5,81
63,67,28,75,57,25,25,29,12,17
65,52,100,87,95,23,40,38,21,65
85,65,88,98,99,97,33,61,90,37
18,76,34,99,19,7,62,31,81,65
71,76,16,4,35,29,57,60,95,84
76,48,14,9,39,19,64,54,41,90
26,14,71,82,97,6,59,73,4,51
9,18,43,23,7,83,76,66,55,47
39,91,83,17,19,89,74,47,25,73
61,63,38,45,18,36,97,36,84,70
68,5,73,18,73,82,81,44,71,92
8,3,47,62,25,44,64,77,48,16
1,52,27,50,28,64,52,17,86,68
88,23,18,43,71,68,5,13,19,17
17,18,53,70,48,29,51,8,51,36
83,50,89,43,44,75,60,60,11,35
72,96,67,1,88,3,60,46,32,99
53,100,73,81,29,46,84,71,89,93
64,36,74,10,64,55,1,65,11,61
74,91,35,14,43,28,100,6,72,96
69,48,26,100,30,69,36,55,92,7
36,15,7,17,39,27,16,89,22,37
83,79,77,14,72,26,89,45,89,78
27,4,90,5,94,19,47,85,35,54
45,39,76,86,71,96,59,10,4,71
76,92,69,10,60,33,4,43,32,53
42,67,97,71,39,5,56,96,63,52
85,90,77,9,82,60,85,93,40,37
57,78,33,90,14,25,39,23,90,72
42,14,15,4,92,58,81,90,13,8
40,88,69,65,30,19,74,34,76,24
64,40,36,89,57,3,67,73,13,7
27,15,86,82,50,65,91,69,79,45
52,70,21,77,11,80,76,72,57,9
3,55,8,24,32,28,4,78,46,61
66,66,10,14,15,68,53,17,80,71
85,8,28,11,71,21,97,9,9,100
86,54,7,82,52,57,95,42,18,47
98,43,59,49,63,72,64,76,39,85
98,35,19,31,37,70,58,16,84,40
10,42,100,31,75,37,56,5,14,57
12,18,83,6,24,59,99,12,54,49
97,27,7,25,29,99,54,93,50,97
30,90,48,32,1,41,84,66,4,30
38,29,20,17,4,42,14,86,34,79
15,32,19,1,84,58,81,13,13,49
48,89,62,69,16,80,38,31,69,9
62,43,25,53,21,30,22,69,15,6
92,3,65,27,62,76,14,16,47,13
90,32,36,48,50,60,48,93,54,38
59,32,13,59,83,15,5,23,53,51
14,48,46,13,10,28,68,98,1,26
3,100,22,89,84,55,88,19,52,21
78,36,63,6,78,8,83,39,58,59
23,21,80,98,66,28,95,76,70,62
69,4,65,92,35,93,42,31,45,100
64,53,73,20,72,26,33,1,8,17
94,72,11,72,80,89,92,18,32,48
19,93,5,28,23,99,58,87,99,20
79,74,74,53,78,41,16,8,12,72
93,79,35,79,49,64,59,90,22,79
48,94,36,94,75,41,19,80,27,84
99,66,93,63,21,29,39,72,29,14
3,57,30,24,25,28,9,68,7,66
48,21,3,69,72,26,64,65,4,4
61,2,70,1,25,27,84,20,98,71
2,69,18,25,100,53,43,90,82,82
8,6,86,6,91,79,77,39,30,66
1,17,100,26,43,44,30,84,97,71
28,35,55,4,89,55,72,60,33,69
88,78,90,1,71,28,48,76,72,40
57,9,83,37,69,64,18,85,7,15
79,23,32,39,15,94,50,55,6,96
24,12,42,61,59,16,10,63,50,45
10,84,81,12,19,85,76,88,46,28
46,3,80,14,63,84,30,32,72,1
8,30,39,49,14,65,100,20,54,47
88,5,94,10,45,59,37,34,89,67
87,72,39,21,14,83,89,96,61,19
85,48,84,85,21,21,61,11,98,84
19,24,44,85,3,21,42,80,98,100
86,99,35,2,76,65,41,47,95,76
1,54,33,100,83,45,93,67,78,56
91,73,20,21,73,48,48,1,41,59
58,9,82,56,2,70,34,78,81,37
69,19,15,56,83,50,83,20,10,32
84,49,20,23,60,30,76,11,9,47
91,60,90,81,10,46,19,76,8,20
58,5,81,79,98,86,60,81,37,31
11,19,89,92,70,27,69,74,17,74
98,4,10,7,18,31,94,79,41,82
47,55,72,33,40,65,31,7,41,50
65,23,99,79,63,85,85,14,4,2
38,12,73,19,10,80,26,94,78,11
58,13,49,59,78,62,60,77,12,99
100,79,57,55,86,86,9,83,71,80
65,28,86,72,39,19,79,95,7,67
47,66,25,65,73,65,66,44,6,35
25,20,73,83,86,66,45,64,48,41
7,98,61,82,53,28,67,80,7,85
48,55,78,83,14,38,10,29,34,38
3,35,25,51,21,98,75,88,34,12
77,7,71,68,82,60,83,54,73,5
61,54,76,23,78,16,47,87,83,43
66,56,16,37,9,12,31,42,56,76
40,54,86,53,100,26,24,58,19,39
97,37,59,18,90,76,31,34,100,22
50,46,48,30,62,78,30,36,65,40
27,56,90,66,32,30,32,92,97,32
79,82,71,20,100,51,48,84,34,54
86,3,31,58,18,76,10,19,22,54
37,32,70,6,50,83,2,95,23,63
58,71,26,32,64,49,19,54,88,20
51,44,56,27,39,15,17,90,39,42
78,25,77,87,50,44,60,53,98,82
50,15,44,66,11,70,28,48,9,13
83,69,27,7,96,89,41,54,45,96
63,19,18,71,21,60,99,17,75,100
13,62,76,38,41,32,1,85,18,100
100,81,91,42,66,88,11,54,51,5
99,19,63,82,69,22,19,16,93,39
45,97,29,4,83,8,48,7,10,79
42,32,58,29,74,97,89,7,95,37
6,73,35,3,15,52,92,81,2,19
17,63,3,59,6,4,90,27,58,25
28,73,85,82,21,90,11,22,46,65
22,5,5,100,3,8,43,14,17,29
87,51,96,11,96,82,98,53,54,79
10,39,31,89,100,92,59,39,29,25
69,78,56,50,56,38,90,37,34,6
3,29,13,27,14,74,29,86,26,93
69,66,61,9,94,88,29,83,20,26
59,50,76,92,63,40,65,57,27,93
58,96,54,4,84,69,55,49,59,11
55,49,6,20,62,46,47,34,8,66
16,56,30,75,44,27,95,42,83,40
67,77,34,28,44,65,18,39,41,54
51,79,58,45,88,98,70,93,93,68
50,35,32,61,46,47,58,2,30,78
60,81,18,46,47,18,46,29,24,11
23,22,80,42,65,51,14,100,52,5
10,92,12,79,7,74,7,94,8,93
12,72,79,36,94,91,66,15,73,56
70,88,74,24,61,6,37,57,89,39
74,96,90,64,27,53,89,57,67,52
54,57,58,96,46,87,68,16,78,50
58,85,42,77,65,78,95,43,86,28
81,46,68,59,37,5,8,69,29,6
42,79,23,11,93,66,86,44,3,72
30,72,74,19,44,3,63,46,97,18
90,98,66,26,55,91,95,82,80,23
61,89,42,66,44,55,69,57,39,31
50,46,64,62,15,48,93,58,44,12
75,99,5,55,63,60,5,5,49,22
86,16,17,31,37,54,8,6,51,46
20,79,12,61,46,57,1,64,62,23
54,100,28,3,83,93,82,15,11,69
71,65,26,78,57,51,46,51,22,22
10,25,63,25,67,48,55,64,7,88
15,40,12,29,11,23,42,44,59,33
88,4,75,4,54,54,2,2,30,75
61,88,28,17,17,67,99,33,26,60
84,26,11,65,74,77,18,89,46,73
12,88,47,21,30,88,56,38,23,67
31,79,19,17,97,44,64,31,59,74
91,87,59,95,77,8,92,45,64,92
83,4,3,17,93,93,25,86,79,34
67,85,8,1,84,18,95,27,27,20
70,12,35,95,65,4,66,72,89,86
82,69,87,69,81,4,31,82,76,96
11,43,83,83,51,4,63,89,27,17
74,11,90,48,20,16,40,2,45,14
92,84,88,11,24,5,52,45,22,48
71,26,35,97,10,69,37,65,25,95
67,39,57,5,19,25,35,34,65,75
10,23,61,35,71,25,84,32,84,39
79,28,73,36,29,88,48,49,17,23
59,83,71,69,92,84,89,16,67,9
63,66,60,58,26,25,16,4,21,87
26,37,52,21,67,65,24,39,99,24
46,32,5,84,5,29,96,45,8,21
33,50,5,99,20,98,32,65,42,90
2,87,21,99,68,65,37,80,17,13
12,96,72,47,54,24,61,57,56,28
20,97,62,48,98,95,16,50,97,70
26,57,92,61,95,10,6,24,41,46
27,87,69,97,28,80,32,24,2,63
41,61,22,57,94,91,10,13,15,45
9,76,71,11,73,79,72,46,3,46
4,55,62,10,34,39,78,48,93,58
65,64,53,41,66,21,91,36,26,68
14,67,6,86,66,10,63,73,38,14
65,62,13,53,62,17,31,36,38,18
31,63,96,16,94,56,21,38,70,50
27,35,66,32,1,37,98,78,94,41
64,41,94,66,47,5,15,73,28,23
35,38,80,74,23,41,100,40,66,10
81,63,72,66,36,70,37,39,99,40
51,91,47,33,35,1,55,58,13,77
75,7,36,94,97,86,18,80,50,98
74,17,65,44,18,25,10,53,31,4
37,69,80,79,31,47,16,90,90,53
21,55,39,94,65,93,71,5,97,85
77,55,39,16,44,51,70,75,36,77
90,49,37,82,4,21,54,7,89,79
86,88,7,78,47,37,4,94,3,24
73,43,48,97,73,68,46,46,80,7
76,57,61,73,98,49,36,23,9,81
33,81,89,67,11,55,69,33,49,91
77,99,24,31,83,14,81,99,15,44
33,70,93,63,28,62,18,46,97,95
65,1,53,42,83,18,2,27,70,88
33,26,53,66,10,12,37,21,73,58
53,78,93,95,80,54,2,62,100,100
29,73,97,74,63,59,11,92,97,98
98,20,66,63,49,22,89,92,66,66
45,31,87,58,61,27,84,12,57,6
54,85,83,55,4,91,27,12,34,41
30,59,19,86,84,39,25,53,70,80
44,75,18,21,18,56,19,3,50,68
88,95,24,9,61,42,72,85,45,16
41,27,59,10,93,54,69,52,73,57
59,40,74,42,99,32,29,49,53,3
49,30,64,43,71,4,60,48,91,43
52,66,5,77,25,100,38,86,99,89
24,99,59,89,43,19,47,44,24,74
15,18,24,13,88,65,75,96,84,81
4,49,99,91,42,82,28,93,15,68
37,11,58,73,100,54,84,32,28,20
3,74,29,38,81,56,15,78,84,62
87,11,87,12,23,33,8,39,91,98
7,29,48,89,7,85,81,76,69,22
86,18,94,24,50,83,4,85,86,86
9,96,31,50,83,72,56,2,77,97
3,63,16,66,15,52,77,33,64,59
75,47,88,42,58,43,82,11,68,69
74,52,21,20,13,74,88,81,47,12
87,3,45,54,6,50,65,42,14,37
89,98,22,92,24,77,84,37,34,55
88,66,40,78,54,7,1,42,91,41
50,6,72,28,27,12,3,57,13,64
47,15,30,5,83,12,49,50,73,96
55,79,95,93,32,29,47,48,27,72
89,14,93,4,57,28,81,6,9,56
19,53,45,40,24,4,13,95,28,60
63,33,88,25,89,67,14,61,59,43
61,18,78,57,48,84,2,22,31,67
41,64,6,15,7,82,37,51,73,2
100,94,22,33,72,95,3,32,11,39
73,96,88,34,38,18,17,44,34,100
40,55,28,64,85,5,15,21,51,96
42,4,8,51,45,52,75,26,30,16
90,39,12,89,90,29,19,30,98,70
12,58,57,27,56,65,29,26,81,14
91,27,24,16,15,53,90,99,80,75
48,29,2,65,56,62,94,58,67,70
10,48,47,43,3,53,83,45,97,77
3,72,61,20,66,27,34,18,83,4
10,76,64,59,72,89,76,88,68,39
95,69,36,31,24,43,11,11,90,16
54,3,27,17,71,97,86,26,54,19
72,65,14,85,73,68,9,76,60,95
97,94,25,9,12,82,65,58,59,9
